player_id,player_name,team,rushing_yds,receptions,receiving_yds,fumbles,touchdowns
69388223-d1e7-46c3-9106-e10edb7073e9,Terrace Marshall Jr.,CAR,0,4,30,0,0
6f02ee30-ca20-11ec-aeb5-1b91b32ddede,Derek Wright,CAR,0,0,0,0,0
7e34053d-00bf-4f3f-a464-329c8f5057d0,Rashard Higgins,CAR,0,0,0,0,0
9691f874-be36-4529-a7eb-dde22ee4a848,Andre Roberts,CAR,0,0,0,0,0
d8202e6d-d03b-4cd1-a793-ff8fd39d9755,DJ Moore,CAR,39,20,204,0,1
06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4,Jarvis Landry,NO,0,15,168,0,0
1364cb22-1bfa-429b-8bde-dfd0d2938163,Marquez Callaway,NO,0,9,98,0,1
2375d572-a36c-4365-bb3f-87e156526e2f,Chris Olave,NO,0,25,389,1,2
430446f6-a74c-496b-8f49-4464e7d8149d,Keith Kirkwood,NO,0,2,18,0,0
521f597a-0709-4cc4-afab-72d93eccb5fc,Kirk Merritt,NO,0,0,0,0,0
5b496c58-83ef-4763-b1e0-5f052af46b3e,Kevin White,NO,0,0,0,0,0
8f1147cb-3040-4128-b113-5813816241ec,Deonte Harty,NO,0,2,13,1,0
90c1756d-1f47-41b7-89fe-b113c9850bc1,Michael Thomas,NO,0,16,171,0,3
c65b8d70-ac93-4782-996a-ef96fd11047c,Tre'Quan Smith,NO,0,9,176,0,1
e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,Rashid Shaheed,NO,44,0,0,0,1
3ae9f0fa-c711-4663-80cf-4707856c07aa,Jauan Jennings,SF,0,12,156,0,0
628a6a0a-4fde-4024-8d7c-28674953d5af,Deebo Samuel,SF,136,27,345,2,3
7ec60efe-5dd3-43c3-b76f-f0d00589fdc3,Danny Gray,SF,0,0,0,0,0
82a7e1ff-019a-4f4b-aeb6-c41420e44891,Malik Turner,SF,0,0,0,0,0
8482bc94-0eb0-4e92-8f99-ced135f3cd5d,Willie Snead IV,SF,0,0,0,0,0
8d74f600-ca80-11ec-97ae-e1573849d1a6,Tay Martin,SF,0,0,0,0,0
c90471cc-fa60-4416-9388-5aebb5d877eb,Brandon Aiyuk,SF,7,25,320,0,3
f7ff7599-a175-4a0c-b887-3ae9e596fc64,Ray-Ray McCloud III,SF,0,4,53,2,0
2e0badcd-b78c-40ee-a83b-a1bbb36bc545,Laquon Treadwell,ARI,0,0,0,0,0
4484c7d1-025a-4f26-8e9b-48503afb0c68,Greg Dortch,ARI,0,21,204,0,1
58266b36-fa48-4f51-b41c-909bf82748f3,Andre Baccellia,ARI,0,4,25,0,0
5c48ade7-4b9a-4757-9643-87a6e3839e2b,DeAndre Hopkins,ARI,0,0,0,0,0
8e43eb21-92e4-4720-8766-c9204259c063,Antoine Wesley,ARI,0,0,0,0,0
8f249da2-2528-4f68-8587-4400c924aba4,Javon Wims,ARI,0,0,0,0,0
975555d0-fe82-4e88-90f4-d690f5000671,Rondale Moore,ARI,-11,16,128,0,0
c9701373-23f6-4058-9189-8d9c085f3c49,A.J. Green,ARI,0,10,56,0,0
e81fb788-1478-4936-ae12-f6ed7ec23476,Robbie Anderson,ARI,0,13,206,1,1
feeee40a-dd63-41a7-89cd-6c95b5456833,Marquise Brown,ARI,0,43,485,1,3
0fd32417-8410-4a8f-8919-386c433bca43,Allen Robinson II,LA,0,17,170,0,2
2806e915-c46f-492f-8a29-71d3a85e5620,Cooper Kupp,LA,41,56,607,1,5
5521ba64-e615-4d50-b9bf-490498571ac7,Ben Skowronek,LA,17,23,221,0,1
5ec01774-4a79-40aa-be4a-e33c71bd5bf4,Brandon Powell,LA,2,9,70,0,0
7dc49535-f9dd-44b0-94f2-08ac6470130b,Tutu Atwell,LA,9,1,54,0,0
8e1285f7-6e4c-41e4-aac9-92e09f9f32b2,Van Jefferson,LA,0,0,0,0,0
bdbb1693-3509-494c-8308-ae26a415fc96,Jacob Harris,LA,0,0,0,0,0
c1d52f55-4c65-4b37-8457-f0dc028c85bc,Austin Trammell,LA,0,0,0,0,0
fb2a4c20-d207-11ec-ab20-b37737d70cc4,Lance McCutcheon,LA,0,0,0,0,0
0cc1a941-1a6d-4a4a-8c7c-88157165c126,J.J. Arcega-Whiteside,SEA,0,0,0,0,0
16da963d-a300-4d72-8e4d-7771196c03e9,Cody Thompson,SEA,0,0,0,0,0
